version_major,version_minor,status,timestamp,latitude,longitude,altitude,roll,pitch,heading,latitude_sigma,longitude_sigma,altitude_sigma,roll_sigma,pitch_sigma,heading_sigma,a_sigma,b_sigma,c_sigma,quality,number_of_satellites,hdop,vdop,hpl,vpl
4,2,1,12806837,48.766324211994,2.4647877571925,0,0,0,203.09602355957,0.07209287583828,0.073504336178303,0,0,0,0.60797876119614,0,0,0,6,8,0,0,0,0
4,2,1,12862463,48.766323388625,2.4647882641745,0,0,0,203.87814331055,0.15626376867294,0.1552671790123,0,0,0,0.76673501729965,0,0,0,6,8,0,0,0,0
4,2,1,12912591,48.766322603446,2.4647887586274,0,0,0,204.57649230957,0.096492074429989,0.10191071778536,0,0,0,0.64593678712845,0,0,0,6,8,0,0,0,0
4,2,1,12962237,48.766321843193,2.4647892731714,0,0,0,205.35221862793,0.070720940828323,0.075901128351688,0,0,0,0.61651605367661,0,0,0,6,8,0,0,0,0
4,2,1,13011956,48.766321079217,2.4647897326076,0,0,0,206.11212158203,0.069240793585777,0.075735561549664,0,0,0,0.58269625902176,0,0,0,6,8,0,0,0,0
4,2,1,13057403,48.766320359128,2.4647902285068,0,0,0,206.63935852051,0.19004520773888,0.19216361641884,0,0,0,1.1343812942505,0,0,0,6,8,0,0,0,0
4,2,1,13114130,48.76631955646,2.4647908529269,0,0,0,207.49632263184,0.094450064003468,0.098825186491013,0,0,0,0.65135848522186,0,0,0,6,8,0,0,0,0
4,2,1,13157271,48.76631889563,2.4647913414548,0,0,0,208.2147064209,0.071967802941799,0.07715430110693,0,0,0,0.63858586549759,0,0,0,6,8,0,0,0,0
4,2,1,13203333,48.766318102891,2.464791938227,0,0,0,208.95562744141,0.069151684641838,0.075539059937,0,0,0,0.6388738155365,0,0,0,6,8,0,0,0,0
4,2,1,13252372,48.766317381584,2.4647925015497,0,0,0,209.74304199219,0.12131880968809,0.12434911727905,0,0,0,0.81196635961533,0,0,0,6,8,0,0,0,0
4,2,1,13306907,48.766316497983,2.4647932001842,0,0,0,210.4296875,0.17969408631325,0.15249539911747,0,0,0,0.70510828495026,0,0,0,6,8,0,0,0,0
4,2,1,13361804,48.766315700141,2.4647938825052,0,0,0,211.25885009766,0.089347459375858,0.080834940075874,0,0,0,0.62863498926163,0,0,0,6,8,0,0,0,0
4,2,1,13412800,48.766314969126,2.4647945290336,0,0,0,212.02191162109,0.073624804615974,0.072529405355453,0,0,0,0.58204209804535,0,0,0,6,8,0,0,0,0
4,2,1,13462539,48.766314175887,2.4647952797664,0,0,0,212.77542114258,0.2041841596365,0.17924094200134,0,0,0,0.66345357894897,0,0,0,6,8,0,0,0,0
4,2,1,13513756,48.766313406702,2.4647959350827,0,0,0,213.44743347168,0.089013978838921,0.080804198980331,0,0,0,0.63581132888794,0,0,0,6,8,0,0,0,0
4,2,1,13557218,48.766312771646,2.4647965304841,0,0,0,214.10800170898,0.075869560241699,0.074892200529575,0,0,0,0.62059050798416,0,0,0,6,8,0,0,0,0
4,2,1,13608454,48.766311980666,2.4647973191644,0,0,0,214.78622436523,0.074179038405418,0.07368104159832,0,0,0,0.6467353105545,0,0,0,6,8,0,0,0,0
4,2,1,13652575,48.766311328203,2.4647979643803,0,0,0,215.20761108398,0.1246455386281,0.12408066540956,0,0,0,0.71614116430283,0,0,0,6,8,0,0,0,0
4,2,1,13712350,48.766310344608,2.4647989252883,0,0,0,215.94554138184,0.1128243803978,0.10821226984262,0,0,0,0.61491549015045,0,0,0,6,8,0,0,0,0
4,2,1,13752022,48.766309796102,2.4647994264195,0,0,0,216.31561279297,0.075560934841633,0.074946574866772,0,0,0,0.56599318981171,0,0,0,6,8,0,0,0,0
4,2,1,13806719,48.766308897836,2.46480039653,0,0,0,216.80160522461,0.1246612817049,0.12551982700825,0,0,0,0.64428120851517,0,0,0,6,8,0,0,0,0
4,2,1,13863556,48.766307977119,2.4648014094927,0,0,0,217.30386352539,0.11567122489214,0.13908666372299,0,0,0,0.55027139186859,0,0,0,6,8,0,0,0,0
4,2,1,13907377,48.766307274776,2.4648020684073,0,0,0,217.70106506348,0.075490355491638,0.07548101246357,0,0,0,0.53544455766678,0,0,0,6,8,0,0,0,0
4,2,1,13963195,48.766306338089,2.4648031268567,0,0,0,218.11080932617,0.074094824492931,0.074043810367584,0,0,0,0.54568547010422,0,0,0,6,8,0,0,0,0
4,2,1,14003401,48.766305588686,2.4648039060515,0,0,0,218.45779418945,0.15907204151154,0.15841461718082,0,0,0,0.66018784046173,0,0,0,6,8,0,0,0,0
4,2,1,14052461,48.766304721965,2.4648048331653,0,0,0,218.76148986816,0.10438302159309,0.083819821476936,0,0,0,0.55000579357147,0,0,0,6,8,0,0,0,0
4,2,1,14113163,48.766303746381,2.4648060851762,0,0,0,219.16227722168,0.095637984573841,0.078954957425594,0,0,0,0.60193878412247,0,0,0,6,8,0,0,0,0
4,2,1,14151676,48.766303106151,2.4648069060716,0,0,0,219.39566040039,0.073683142662048,0.068967588245869,0,0,0,0.55439835786819,0,0,0,6,8,0,0,0,0
4,2,1,14202795,48.766302160465,2.4648079915785,0,0,0,219.5089263916,0.18383550643921,0.16991803050041,0,0,0,0.58053129911423,0,0,0,6,8,0,0,0,0
4,2,1,14262979,48.766301057151,2.4648092384832,0,0,0,219.62536621094,0.11381139606237,0.09532918035984,0,0,0,0.6027854681015,0,0,0,6,8,0,0,0,0
4,2,1,14308170,48.766300153235,2.4648103007853,0,0,0,219.6427154541,0.16157488524914,0.15461429953575,0,0,0,0.64267510175705,0,0,0,6,8,0,0,0,0
4,2,1,14357067,48.766299244298,2.4648114191247,0,0,0,219.71992492676,0.20019997656345,0.1678778231144,0,0,0,0.58967292308807,0,0,0,6,8,0,0,0,0
4,2,1,14407259,48.766298367073,2.4648125496642,0,0,0,219.81170654297,0.084521397948265,0.075823582708836,0,0,0,0.54572653770447,0,0,0,6,8,0,0,0,0
4,2,1,14457182,48.766297378563,2.4648136501257,0,0,0,219.91114807129,0.069693721830845,0.068429209291935,0,0,0,0.51201772689819,0,0,0,6,8,0,0,0,0
